Tipo,ID,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13
Relacion,PRODUCIDA_POR,300,62,Serie,Productora 25,27,,,,,,,,
Relacion,PRODUCIDA_POR,933,260,Serie,Productora 43,18,,,,,,,,
Relacion,PRODUCIDA_POR,513,398,Serie,Productora 30,10,,,,,,,,
Relacion,PRODUCIDA_POR,953,156,Serie,Productora 27,25,,,,,,,,
Relacion,PRODUCIDA_POR,918,249,Serie,Productora 43,6,,,,,,,,
Relacion,PRODUCIDA_POR,373,43,Serie,Productora 39,21,,,,,,,,
Relacion,PRODUCIDA_POR,882,242,Serie,Productora 35,2,,,,,,,,
Relacion,PRODUCIDA_POR,130,288,Serie,Productora 11,27,,,,,,,,
Relacion,PRODUCIDA_POR,528,243,Serie,Productora 19,30,,,,,,,,
Relacion,PRODUCIDA_POR,59,165,Serie,Productora 17,1,,,,,,,,
Relacion,PRODUCIDA_POR,762,253,Serie,Productora 42,18,,,,,,,,
Relacion,PRODUCIDA_POR,441,366,Serie,Productora 25,14,,,,,,,,
Relacion,PRODUCIDA_POR,328,184,Serie,Productora 43,5,,,,,,,,
Relacion,PRODUCIDA_POR,579,150,Serie,Productora 9,6,,,,,,,,
Relacion,PRODUCIDA_POR,280,345,Serie,Productora 16,13,,,,,,,,
Relacion,PRODUCIDA_POR,510,69,Serie,Productora 38,5,,,,,,,,
Relacion,PRODUCIDA_POR,702,212,Serie,Productora 46,28,,,,,,,,
Relacion,PRODUCIDA_POR,84,209,Serie,Productora 18,14,,,,,,,,
Relacion,PRODUCIDA_POR,54,54,Serie,Productora 13,8,,,,,,,,
Relacion,PRODUCIDA_POR,558,318,Serie,Productora 11,23,,,,,,,,
Relacion,PRODUCIDA_POR,987,372,Serie,Productora 21,24,,,,,,,,
Relacion,PRODUCIDA_POR,596,297,Serie,Productora 25,31,,,,,,,,
Relacion,PRODUCIDA_POR,929,16,Serie,Productora 35,1,,,,,,,,
Relacion,PRODUCIDA_POR,359,233,Serie,Productora 31,16,,,,,,,,
Relacion,PRODUCIDA_POR,975,33,Serie,Productora 19,13,,,,,,,,
Relacion,PRODUCIDA_POR,155,151,Serie,Productora 35,7,,,,,,,,
Relacion,PRODUCIDA_POR,625,65,Serie,Productora 49,27,,,,,,,,
Relacion,PRODUCIDA_POR,652,34,Serie,Productora 50,12,,,,,,,,
Relacion,PRODUCIDA_POR,877,256,Serie,Productora 12,15,,,,,,,,
Relacion,PRODUCIDA_POR,483,145,Serie,Productora 5,20,,,,,,,,
Relacion,PRODUCIDA_POR,589,383,Serie,Productora 35,14,,,,,,,,
Relacion,PRODUCIDA_POR,829,250,Serie,Productora 6,2,,,,,,,,
Relacion,PRODUCIDA_POR,587,99,Serie,Productora 25,24,,,,,,,,
Relacion,PRODUCIDA_POR,744,314,Serie,Productora 5,7,,,,,,,,
Relacion,PRODUCIDA_POR,344,32,Serie,Productora 7,37,,,,,,,,
Relacion,PRODUCIDA_POR,191,175,Serie,Productora 30,33,,,,,,,,
Relacion,PRODUCIDA_POR,224,287,Serie,Productora 31,25,,,,,,,,
Relacion,PRODUCIDA_POR,201,27,Serie,Productora 4,27,,,,,,,,
Relacion,PRODUCIDA_POR,854,211,Serie,Productora 18,23,,,,,,,,
Relacion,PRODUCIDA_POR,249,218,Serie,Productora 19,17,,,,,,,,
Relacion,PRODUCIDA_POR,832,41,Serie,Productora 14,4,,,,,,,,
Relacion,PRODUCIDA_POR,623,259,Serie,Productora 15,13,,,,,,,,
Relacion,PRODUCIDA_POR,466,314,Serie,Productora 18,26,,,,,,,,
Relacion,PRODUCIDA_POR,296,5,Serie,Productora 21,40,,,,,,,,
Relacion,PRODUCIDA_POR,356,286,Serie,Productora 40,36,,,,,,,,
Relacion,PRODUCIDA_POR,657,12,Serie,Productora 11,20,,,,,,,,
Relacion,PRODUCIDA_POR,728,175,Serie,Productora 30,31,,,,,,,,
Relacion,PRODUCIDA_POR,511,116,Serie,Productora 48,25,,,,,,,,
Relacion,PRODUCIDA_POR,450,259,Serie,Productora 21,34,,,,,,,,
Relacion,PRODUCIDA_POR,927,334,Serie,Productora 45,21,,,,,,,,
Relacion,PRODUCIDA_POR,452,118,Serie,Productora 18,38,,,,,,,,
Relacion,PRODUCIDA_POR,513,231,Serie,Productora 8,38,,,,,,,,
Relacion,PRODUCIDA_POR,627,241,Serie,Productora 28,36,,,,,,,,
Relacion,PRODUCIDA_POR,640,376,Serie,Productora 34,21,,,,,,,,
Relacion,PRODUCIDA_POR,124,249,Serie,Productora 24,9,,,,,,,,
Relacion,PRODUCIDA_POR,796,259,Serie,Productora 47,3,,,,,,,,
Relacion,PRODUCIDA_POR,790,47,Serie,Productora 15,24,,,,,,,,
Relacion,PRODUCIDA_POR,669,172,Serie,Productora 14,22,,,,,,,,
Relacion,PRODUCIDA_POR,180,216,Serie,Productora 9,7,,,,,,,,
Relacion,PRODUCIDA_POR,987,1,Serie,Productora 14,23,,,,,,,,
Relacion,PRODUCIDA_POR,729,290,Serie,Productora 37,17,,,,,,,,
Relacion,PRODUCIDA_POR,111,163,Serie,Productora 3,31,,,,,,,,
Relacion,PRODUCIDA_POR,402,333,Serie,Productora 33,6,,,,,,,,
Relacion,PRODUCIDA_POR,23,112,Serie,Productora 4,10,,,,,,,,
Relacion,PRODUCIDA_POR,475,140,Serie,Productora 29,3,,,,,,,,
Relacion,PRODUCIDA_POR,431,84,Serie,Productora 34,39,,,,,,,,
Relacion,PRODUCIDA_POR,615,10,Serie,Productora 37,26,,,,,,,,
Relacion,PRODUCIDA_POR,14,175,Serie,Productora 44,2,,,,,,,,
Relacion,PRODUCIDA_POR,994,128,Serie,Productora 5,17,,,,,,,,
Relacion,PRODUCIDA_POR,224,282,Serie,Productora 2,25,,,,,,,,
Relacion,PRODUCIDA_POR,197,99,Serie,Productora 46,32,,,,,,,,
Relacion,PRODUCIDA_POR,897,365,Serie,Productora 3,37,,,,,,,,
Relacion,PRODUCIDA_POR,62,85,Serie,Productora 3,26,,,,,,,,
Relacion,PRODUCIDA_POR,784,314,Serie,Productora 34,32,,,,,,,,
Relacion,PRODUCIDA_POR,393,337,Serie,Productora 1,20,,,,,,,,
Relacion,PRODUCIDA_POR,916,43,Serie,Productora 31,20,,,,,,,,
Relacion,PRODUCIDA_POR,285,48,Serie,Productora 4,20,,,,,,,,
Relacion,PRODUCIDA_POR,747,255,Serie,Productora 30,12,,,,,,,,
Relacion,PRODUCIDA_POR,59,282,Serie,Productora 40,15,,,,,,,,
Relacion,PRODUCIDA_POR,185,80,Serie,Productora 9,34,,,,,,,,
Relacion,PRODUCIDA_POR,877,55,Serie,Productora 26,40,,,,,,,,
Relacion,PRODUCIDA_POR,340,182,Serie,Productora 24,29,,,,,,,,
Relacion,PRODUCIDA_POR,269,317,Serie,Productora 3,18,,,,,,,,
Relacion,PRODUCIDA_POR,336,385,Serie,Productora 15,1,,,,,,,,
Relacion,PRODUCIDA_POR,797,105,Serie,Productora 44,30,,,,,,,,
Relacion,PRODUCIDA_POR,985,179,Serie,Productora 2,40,,,,,,,,
Relacion,PRODUCIDA_POR,761,255,Serie,Productora 4,33,,,,,,,,
Relacion,PRODUCIDA_POR,965,394,Serie,Productora 47,5,,,,,,,,
Relacion,PRODUCIDA_POR,718,107,Serie,Productora 25,31,,,,,,,,
Relacion,PRODUCIDA_POR,776,344,Serie,Productora 27,28,,,,,,,,
Relacion,PRODUCIDA_POR,95,356,Serie,Productora 17,4,,,,,,,,
Relacion,PRODUCIDA_POR,612,214,Serie,Productora 32,23,,,,,,,,
Relacion,PRODUCIDA_POR,254,239,Serie,Productora 9,9,,,,,,,,
Relacion,PRODUCIDA_POR,850,293,Serie,Productora 31,10,,,,,,,,
Relacion,PRODUCIDA_POR,79,377,Serie,Productora 35,35,,,,,,,,
Relacion,PRODUCIDA_POR,357,236,Serie,Productora 18,16,,,,,,,,
Relacion,PRODUCIDA_POR,813,329,Serie,Productora 45,39,,,,,,,,
Relacion,PRODUCIDA_POR,520,93,Serie,Productora 37,26,,,,,,,,
Relacion,PRODUCIDA_POR,687,289,Serie,Productora 17,37,,,,,,,,
Relacion,PRODUCIDA_POR,484,5,Serie,Productora 26,28,,,,,,,,
Relacion,PRODUCIDA_POR,598,344,Serie,Productora 30,30,,,,,,,,
Relacion,PRODUCIDA_POR,492,4,Serie,Productora 36,4,,,,,,,,
Relacion,PRODUCIDA_POR,207,108,Serie,Productora 22,34,,,,,,,,
Relacion,PRODUCIDA_POR,801,99,Serie,Productora 33,8,,,,,,,,
Relacion,PRODUCIDA_POR,348,70,Serie,Productora 21,23,,,,,,,,
Relacion,PRODUCIDA_POR,204,268,Serie,Productora 3,22,,,,,,,,
Relacion,PRODUCIDA_POR,13,307,Serie,Productora 44,39,,,,,,,,
Relacion,PRODUCIDA_POR,653,125,Serie,Productora 21,30,,,,,,,,
Relacion,PRODUCIDA_POR,869,373,Serie,Productora 16,13,,,,,,,,
Relacion,PRODUCIDA_POR,496,389,Serie,Productora 25,3,,,,,,,,
Relacion,PRODUCIDA_POR,703,125,Serie,Productora 17,5,,,,,,,,
Relacion,PRODUCIDA_POR,313,381,Serie,Productora 36,19,,,,,,,,
Relacion,PRODUCIDA_POR,590,27,Serie,Productora 46,25,,,,,,,,
Relacion,PRODUCIDA_POR,528,235,Serie,Productora 34,23,,,,,,,,
Relacion,PRODUCIDA_POR,639,103,Serie,Productora 9,28,,,,,,,,
Relacion,PRODUCIDA_POR,104,385,Serie,Productora 45,19,,,,,,,,
Relacion,PRODUCIDA_POR,879,119,Serie,Productora 20,38,,,,,,,,
Relacion,PRODUCIDA_POR,507,71,Serie,Productora 38,22,,,,,,,,
Relacion,PRODUCIDA_POR,174,65,Serie,Productora 2,9,,,,,,,,
Relacion,PRODUCIDA_POR,834,22,Serie,Productora 45,19,,,,,,,,
Relacion,PRODUCIDA_POR,933,321,Serie,Productora 16,12,,,,,,,,
Relacion,PRODUCIDA_POR,740,241,Serie,Productora 10,2,,,,,,,,
Relacion,PRODUCIDA_POR,792,393,Serie,Productora 15,13,,,,,,,,
Relacion,PRODUCIDA_POR,855,132,Serie,Productora 28,26,,,,,,,,
Relacion,PRODUCIDA_POR,750,158,Serie,Productora 8,7,,,,,,,,
Relacion,PRODUCIDA_POR,874,19,Serie,Productora 38,35,,,,,,,,
Relacion,PRODUCIDA_POR,862,280,Serie,Productora 37,21,,,,,,,,
Relacion,PRODUCIDA_POR,299,157,Serie,Productora 43,14,,,,,,,,
Relacion,PRODUCIDA_POR,156,234,Serie,Productora 44,21,,,,,,,,
Relacion,PRODUCIDA_POR,621,254,Serie,Productora 15,13,,,,,,,,
Relacion,PRODUCIDA_POR,879,255,Serie,Productora 32,2,,,,,,,,
Relacion,PRODUCIDA_POR,115,145,Serie,Productora 28,16,,,,,,,,
Relacion,PRODUCIDA_POR,363,215,Serie,Productora 31,31,,,,,,,,
Relacion,PRODUCIDA_POR,350,173,Serie,Productora 32,31,,,,,,,,
Relacion,PRODUCIDA_POR,883,367,Serie,Productora 35,13,,,,,,,,
Relacion,PRODUCIDA_POR,313,372,Serie,Productora 7,35,,,,,,,,
Relacion,PRODUCIDA_POR,943,20,Serie,Productora 15,21,,,,,,,,
Relacion,PRODUCIDA_POR,775,129,Serie,Productora 8,40,,,,,,,,
Relacion,PRODUCIDA_POR,578,24,Serie,Productora 4,27,,,,,,,,
Relacion,PRODUCIDA_POR,767,106,Serie,Productora 32,18,,,,,,,,
Relacion,PRODUCIDA_POR,532,130,Serie,Productora 25,9,,,,,,,,
Relacion,PRODUCIDA_POR,251,4,Serie,Productora 30,26,,,,,,,,
Relacion,PRODUCIDA_POR,288,383,Serie,Productora 7,15,,,,,,,,
Relacion,PRODUCIDA_POR,172,374,Serie,Productora 27,33,,,,,,,,
Relacion,PRODUCIDA_POR,589,136,Serie,Productora 11,16,,,,,,,,
Relacion,PRODUCIDA_POR,905,111,Serie,Productora 13,7,,,,,,,,
Relacion,PRODUCIDA_POR,487,323,Serie,Productora 4,36,,,,,,,,
Relacion,PRODUCIDA_POR,55,57,Serie,Productora 33,11,,,,,,,,
Relacion,PRODUCIDA_POR,101,34,Serie,Productora 33,13,,,,,,,,
Relacion,PRODUCIDA_POR,257,12,Serie,Productora 39,24,,,,,,,,
Relacion,PRODUCIDA_POR,327,256,Serie,Productora 15,3,,,,,,,,
Relacion,PRODUCIDA_POR,142,242,Serie,Productora 42,23,,,,,,,,
Relacion,PRODUCIDA_POR,729,102,Serie,Productora 18,13,,,,,,,,
Relacion,PRODUCIDA_POR,606,93,Serie,Productora 11,14,,,,,,,,
Relacion,PRODUCIDA_POR,687,227,Serie,Productora 7,23,,,,,,,,
Relacion,PRODUCIDA_POR,559,35,Serie,Productora 45,32,,,,,,,,
Relacion,PRODUCIDA_POR,582,19,Serie,Productora 13,11,,,,,,,,
Relacion,PRODUCIDA_POR,339,24,Serie,Productora 34,33,,,,,,,,
Relacion,PRODUCIDA_POR,33,88,Serie,Productora 29,39,,,,,,,,
Relacion,PRODUCIDA_POR,94,398,Serie,Productora 35,5,,,,,,,,
Relacion,PRODUCIDA_POR,341,30,Serie,Productora 42,23,,,,,,,,
Relacion,PRODUCIDA_POR,93,231,Serie,Productora 16,40,,,,,,,,
Relacion,PRODUCIDA_POR,377,24,Serie,Productora 3,18,,,,,,,,
Relacion,PRODUCIDA_POR,576,367,Serie,Productora 34,38,,,,,,,,
Relacion,PRODUCIDA_POR,347,131,Serie,Productora 30,35,,,,,,,,
Relacion,PRODUCIDA_POR,523,100,Serie,Productora 17,36,,,,,,,,
Relacion,PRODUCIDA_POR,423,307,Serie,Productora 20,28,,,,,,,,
Relacion,PRODUCIDA_POR,508,81,Serie,Productora 2,19,,,,,,,,
Relacion,PRODUCIDA_POR,506,310,Serie,Productora 12,27,,,,,,,,
Relacion,PRODUCIDA_POR,674,291,Serie,Productora 36,13,,,,,,,,
Relacion,PRODUCIDA_POR,681,380,Serie,Productora 42,4,,,,,,,,
Relacion,PRODUCIDA_POR,123,391,Serie,Productora 45,15,,,,,,,,
Relacion,PRODUCIDA_POR,930,83,Serie,Productora 20,27,,,,,,,,
Relacion,PRODUCIDA_POR,996,237,Serie,Productora 24,28,,,,,,,,
Relacion,PRODUCIDA_POR,482,299,Serie,Productora 17,18,,,,,,,,
Relacion,PRODUCIDA_POR,40,223,Serie,Productora 50,21,,,,,,,,
Relacion,PRODUCIDA_POR,80,284,Serie,Productora 42,5,,,,,,,,
Relacion,PRODUCIDA_POR,271,5,Serie,Productora 41,1,,,,,,,,
Relacion,PRODUCIDA_POR,981,228,Serie,Productora 20,8,,,,,,,,
Relacion,PRODUCIDA_POR,490,104,Serie,Productora 23,20,,,,,,,,
Relacion,PRODUCIDA_POR,579,351,Serie,Productora 33,13,,,,,,,,
Relacion,PRODUCIDA_POR,456,68,Serie,Productora 22,10,,,,,,,,
Relacion,PARTICIPO_EN,70,781,Protagonista,4,3,,,,,,,,
Relacion,PARTICIPO_EN,399,963,Protagonista,2,3,,,,,,,,
Relacion,PARTICIPO_EN,217,372,Protagonista,10,3,,,,,,,,
Relacion,PARTICIPO_EN,378,829,Protagonista,2,3,,,,,,,,
Relacion,PARTICIPO_EN,224,862,Protagonista,5,4,,,,,,,,
Relacion,PARTICIPO_EN,266,602,Secundario,10,4,,,,,,,,
Relacion,PARTICIPO_EN,273,347,Secundario,5,1,,,,,,,,
Relacion,PARTICIPO_EN,102,480,Protagonista,4,0,,,,,,,,
Relacion,PARTICIPO_EN,123,243,Protagonista,7,1,,,,,,,,
Relacion,PARTICIPO_EN,10,368,Secundario,7,5,,,,,,,,
Relacion,PARTICIPO_EN,257,243,Protagonista,10,0,,,,,,,,
Relacion,PARTICIPO_EN,242,974,Secundario,2,3,,,,,,,,
Relacion,PARTICIPO_EN,104,374,Secundario,4,4,,,,,,,,
Relacion,PARTICIPO_EN,475,929,Secundario,8,3,,,,,,,,
Relacion,PARTICIPO_EN,54,394,Protagonista,9,1,,,,,,,,
Relacion,PARTICIPO_EN,49,140,Secundario,5,0,,,,,,,,
Relacion,PARTICIPO_EN,145,345,Secundario,5,2,,,,,,,,
Relacion,PARTICIPO_EN,271,120,Secundario,2,5,,,,,,,,
Relacion,PARTICIPO_EN,302,336,Protagonista,5,5,,,,,,,,
Relacion,PARTICIPO_EN,363,479,Secundario,1,3,,,,,,,,
Relacion,PARTICIPO_EN,256,794,Protagonista,2,3,,,,,,,,
Relacion,PARTICIPO_EN,341,825,Secundario,9,3,,,,,,,,
Relacion,PARTICIPO_EN,265,60,Secundario,1,0,,,,,,,,
Relacion,PARTICIPO_EN,328,575,Secundario,2,0,,,,,,,,
Relacion,PARTICIPO_EN,7,268,Secundario,2,3,,,,,,,,
Relacion,PARTICIPO_EN,18,468,Secundario,1,1,,,,,,,,
Relacion,PARTICIPO_EN,248,736,Secundario,6,2,,,,,,,,
Relacion,PARTICIPO_EN,283,808,Secundario,3,5,,,,,,,,
Relacion,PARTICIPO_EN,160,894,Protagonista,5,0,,,,,,,,
Relacion,PARTICIPO_EN,471,329,Secundario,3,1,,,,,,,,
Relacion,PARTICIPO_EN,410,71,Secundario,1,4,,,,,,,,
Relacion,PARTICIPO_EN,283,765,Secundario,5,1,,,,,,,,
Relacion,PARTICIPO_EN,92,35,Secundario,9,1,,,,,,,,
Relacion,PARTICIPO_EN,414,637,Secundario,5,5,,,,,,,,
Relacion,PARTICIPO_EN,358,405,Secundario,2,0,,,,,,,,
Relacion,PARTICIPO_EN,261,386,Secundario,10,3,,,,,,,,
Relacion,PARTICIPO_EN,199,672,Secundario,8,0,,,,,,,,
Relacion,PARTICIPO_EN,251,710,Secundario,9,0,,,,,,,,
Relacion,PARTICIPO_EN,88,793,Protagonista,8,4,,,,,,,,
Relacion,PARTICIPO_EN,412,584,Secundario,8,3,,,,,,,,
Relacion,PARTICIPO_EN,426,986,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,229,557,Secundario,2,1,,,,,,,,
Relacion,PARTICIPO_EN,63,926,Secundario,3,3,,,,,,,,
Relacion,PARTICIPO_EN,395,826,Secundario,9,1,,,,,,,,
Relacion,PARTICIPO_EN,469,260,Secundario,7,5,,,,,,,,
Relacion,PARTICIPO_EN,283,693,Protagonista,6,2,,,,,,,,
Relacion,PARTICIPO_EN,240,348,Secundario,2,0,,,,,,,,
Relacion,PARTICIPO_EN,233,556,Protagonista,1,2,,,,,,,,
Relacion,PARTICIPO_EN,69,16,Secundario,2,1,,,,,,,,
Relacion,PARTICIPO_EN,407,409,Protagonista,6,3,,,,,,,,
Relacion,PARTICIPO_EN,110,654,Secundario,1,1,,,,,,,,
Relacion,PARTICIPO_EN,98,440,Protagonista,6,3,,,,,,,,
Relacion,PARTICIPO_EN,121,79,Secundario,10,5,,,,,,,,
Relacion,PARTICIPO_EN,19,920,Secundario,6,3,,,,,,,,
Relacion,PARTICIPO_EN,134,821,Protagonista,5,0,,,,,,,,
Relacion,PARTICIPO_EN,202,276,Secundario,9,5,,,,,,,,
Relacion,PARTICIPO_EN,52,606,Secundario,6,3,,,,,,,,
Relacion,PARTICIPO_EN,14,130,Secundario,5,5,,,,,,,,
Relacion,PARTICIPO_EN,241,306,Protagonista,4,5,,,,,,,,
Relacion,PARTICIPO_EN,266,334,Secundario,3,3,,,,,,,,
Relacion,PARTICIPO_EN,280,50,Protagonista,3,3,,,,,,,,
Relacion,PARTICIPO_EN,352,64,Protagonista,6,2,,,,,,,,
Relacion,PARTICIPO_EN,59,260,Secundario,8,3,,,,,,,,
Relacion,PARTICIPO_EN,13,515,Protagonista,8,3,,,,,,,,
Relacion,PARTICIPO_EN,146,267,Secundario,1,5,,,,,,,,
Relacion,PARTICIPO_EN,204,492,Protagonista,5,2,,,,,,,,
Relacion,PARTICIPO_EN,352,586,Protagonista,8,1,,,,,,,,
Relacion,PARTICIPO_EN,231,44,Protagonista,4,3,,,,,,,,
Relacion,PARTICIPO_EN,9,488,Protagonista,2,3,,,,,,,,
Relacion,PARTICIPO_EN,451,535,Protagonista,4,4,,,,,,,,
Relacion,PARTICIPO_EN,468,294,Secundario,3,5,,,,,,,,
Relacion,PARTICIPO_EN,299,24,Protagonista,3,5,,,,,,,,
Relacion,PARTICIPO_EN,410,0,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,144,773,Protagonista,6,3,,,,,,,,
Relacion,PARTICIPO_EN,454,865,Protagonista,2,2,,,,,,,,
Relacion,PARTICIPO_EN,248,77,Protagonista,9,0,,,,,,,,
Relacion,PARTICIPO_EN,268,729,Protagonista,2,4,,,,,,,,
Relacion,PARTICIPO_EN,90,273,Secundario,1,2,,,,,,,,
Relacion,PARTICIPO_EN,215,922,Protagonista,8,2,,,,,,,,
Relacion,PARTICIPO_EN,427,598,Secundario,4,1,,,,,,,,
Relacion,PARTICIPO_EN,8,936,Protagonista,5,2,,,,,,,,
Relacion,PARTICIPO_EN,354,990,Secundario,3,1,,,,,,,,
Relacion,PARTICIPO_EN,117,12,Secundario,9,4,,,,,,,,
Relacion,PARTICIPO_EN,434,510,Secundario,9,1,,,,,,,,
Relacion,PARTICIPO_EN,213,892,Protagonista,10,1,,,,,,,,
Relacion,PARTICIPO_EN,488,692,Protagonista,9,0,,,,,,,,
Relacion,PARTICIPO_EN,252,82,Protagonista,3,1,,,,,,,,
Relacion,PARTICIPO_EN,202,45,Protagonista,2,2,,,,,,,,
Relacion,PARTICIPO_EN,310,383,Protagonista,2,5,,,,,,,,
Relacion,PARTICIPO_EN,342,56,Secundario,6,1,,,,,,,,
Relacion,PARTICIPO_EN,306,55,Protagonista,9,5,,,,,,,,
Relacion,PARTICIPO_EN,79,783,Protagonista,2,4,,,,,,,,
Relacion,PARTICIPO_EN,488,497,Protagonista,2,1,,,,,,,,
Relacion,PARTICIPO_EN,349,687,Secundario,10,1,,,,,,,,
Relacion,PARTICIPO_EN,152,896,Protagonista,5,3,,,,,,,,
Relacion,PARTICIPO_EN,284,619,Secundario,8,2,,,,,,,,
Relacion,PARTICIPO_EN,243,202,Secundario,6,4,,,,,,,,
Relacion,PARTICIPO_EN,27,439,Secundario,5,0,,,,,,,,
Relacion,PARTICIPO_EN,140,179,Protagonista,5,3,,,,,,,,
Relacion,PARTICIPO_EN,2,515,Secundario,1,2,,,,,,,,
Relacion,PARTICIPO_EN,72,933,Protagonista,5,2,,,,,,,,
Relacion,PARTICIPO_EN,197,814,Secundario,5,1,,,,,,,,
Relacion,PARTICIPO_EN,197,377,Secundario,9,3,,,,,,,,
Relacion,PARTICIPO_EN,423,271,Secundario,5,0,,,,,,,,
Relacion,PARTICIPO_EN,180,203,Secundario,9,5,,,,,,,,
Relacion,PARTICIPO_EN,75,686,Secundario,2,5,,,,,,,,
Relacion,PARTICIPO_EN,190,798,Protagonista,5,0,,,,,,,,
Relacion,PARTICIPO_EN,429,271,Secundario,4,3,,,,,,,,
Relacion,PARTICIPO_EN,116,240,Secundario,8,2,,,,,,,,
Relacion,PARTICIPO_EN,21,371,Secundario,8,4,,,,,,,,
Relacion,PARTICIPO_EN,48,636,Secundario,9,4,,,,,,,,
Relacion,PARTICIPO_EN,45,162,Secundario,1,4,,,,,,,,
Relacion,PARTICIPO_EN,408,889,Protagonista,9,0,,,,,,,,
Relacion,PARTICIPO_EN,435,382,Secundario,2,0,,,,,,,,
Relacion,PARTICIPO_EN,7,835,Secundario,9,1,,,,,,,,
Relacion,PARTICIPO_EN,104,942,Protagonista,5,5,,,,,,,,
Relacion,PARTICIPO_EN,24,399,Protagonista,9,0,,,,,,,,
Relacion,PARTICIPO_EN,228,233,Protagonista,10,4,,,,,,,,
Relacion,PARTICIPO_EN,204,209,Secundario,9,2,,,,,,,,
Relacion,PARTICIPO_EN,443,783,Secundario,2,5,,,,,,,,
Relacion,PARTICIPO_EN,489,247,Secundario,5,1,,,,,,,,
Relacion,PARTICIPO_EN,291,252,Protagonista,7,3,,,,,,,,
Relacion,PARTICIPO_EN,52,847,Protagonista,6,2,,,,,,,,
Relacion,PARTICIPO_EN,114,585,Secundario,8,4,,,,,,,,
Relacion,PARTICIPO_EN,361,171,Secundario,2,4,,,,,,,,
Relacion,PARTICIPO_EN,231,619,Protagonista,3,3,,,,,,,,
Relacion,PARTICIPO_EN,396,344,Secundario,1,2,,,,,,,,
Relacion,PARTICIPO_EN,341,185,Protagonista,2,0,,,,,,,,
Relacion,PARTICIPO_EN,277,675,Secundario,2,4,,,,,,,,
Relacion,PARTICIPO_EN,81,616,Protagonista,2,5,,,,,,,,
Relacion,PARTICIPO_EN,24,411,Protagonista,9,5,,,,,,,,
Relacion,PARTICIPO_EN,90,293,Secundario,7,1,,,,,,,,
Relacion,PARTICIPO_EN,406,378,Secundario,7,2,,,,,,,,
Relacion,PARTICIPO_EN,56,609,Secundario,7,4,,,,,,,,
Relacion,PARTICIPO_EN,208,756,Protagonista,4,3,,,,,,,,
Relacion,PARTICIPO_EN,355,75,Secundario,3,4,,,,,,,,
Relacion,PARTICIPO_EN,207,294,Secundario,6,3,,,,,,,,
Relacion,PARTICIPO_EN,167,178,Secundario,10,5,,,,,,,,
Relacion,PARTICIPO_EN,231,910,Protagonista,3,1,,,,,,,,
Relacion,PARTICIPO_EN,462,471,Secundario,4,4,,,,,,,,
Relacion,PARTICIPO_EN,482,759,Protagonista,10,4,,,,,,,,
Relacion,PARTICIPO_EN,292,921,Secundario,8,2,,,,,,,,
Relacion,PARTICIPO_EN,138,471,Secundario,2,0,,,,,,,,
Relacion,PARTICIPO_EN,467,38,Protagonista,3,2,,,,,,,,
Relacion,PARTICIPO_EN,194,951,Secundario,6,0,,,,,,,,
Relacion,PARTICIPO_EN,161,933,Protagonista,6,3,,,,,,,,
Relacion,PARTICIPO_EN,274,987,Secundario,5,4,,,,,,,,
Relacion,PARTICIPO_EN,146,827,Protagonista,5,2,,,,,,,,
Relacion,PARTICIPO_EN,98,291,Protagonista,6,4,,,,,,,,
Relacion,PARTICIPO_EN,0,424,Protagonista,6,4,,,,,,,,
Relacion,PARTICIPO_EN,375,453,Protagonista,8,5,,,,,,,,
Relacion,PARTICIPO_EN,197,846,Protagonista,8,4,,,,,,,,
Relacion,PARTICIPO_EN,92,989,Secundario,1,1,,,,,,,,
Relacion,PARTICIPO_EN,102,466,Secundario,2,5,,,,,,,,
Relacion,PARTICIPO_EN,418,795,Secundario,4,4,,,,,,,,
Relacion,PARTICIPO_EN,115,372,Secundario,6,5,,,,,,,,
Relacion,PARTICIPO_EN,439,5,Secundario,2,1,,,,,,,,
Relacion,PARTICIPO_EN,184,678,Protagonista,10,4,,,,,,,,
Relacion,PARTICIPO_EN,10,580,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,443,876,Protagonista,7,0,,,,,,,,
Relacion,PARTICIPO_EN,244,257,Secundario,10,5,,,,,,,,
Relacion,PARTICIPO_EN,395,193,Secundario,3,3,,,,,,,,
Relacion,PARTICIPO_EN,278,241,Secundario,9,3,,,,,,,,
Relacion,PARTICIPO_EN,444,641,Protagonista,4,2,,,,,,,,
Relacion,PARTICIPO_EN,457,59,Protagonista,5,4,,,,,,,,
Relacion,PARTICIPO_EN,91,880,Protagonista,4,5,,,,,,,,
Relacion,PARTICIPO_EN,284,40,Secundario,1,1,,,,,,,,
Relacion,PARTICIPO_EN,370,969,Protagonista,7,4,,,,,,,,
Relacion,PARTICIPO_EN,84,198,Secundario,4,3,,,,,,,,
Relacion,PARTICIPO_EN,140,777,Secundario,6,4,,,,,,,,
Relacion,PARTICIPO_EN,456,980,Secundario,10,2,,,,,,,,
Relacion,PARTICIPO_EN,440,189,Protagonista,10,2,,,,,,,,
